--- Initial condition ---
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.3 ---
7.22757e-08
n: 12.99852e-07
2.63714e-07
n: 27.09245e-07
6.13525e-07
n: 31.35687e-06
1.18196e-06
n: 42.35814e-06
2.07392e-06
n: 53.90788e-06
3.46189e-06
n: 66.30901e-06
5.61503e-06
n: 71.0017e-05
8.94039e-06
n: 81.57047e-05
1.4042e-05
n: 92.43544e-05
2.18036e-05
n: 103.7384e-05
3.35032e-05
n: 115.68164e-05
5.09667e-05
n: 128.55049e-05
7.67732e-05
n: 130.000127426
0.000114522
n: 140.000188053
0.000169179
n: 150.000274832
0.000247504
n: 160.000397757
0.000358595
n: 170.000570082
0.000514537
n: 180.000809146
0.000731175
n: 190.00113733
0.00102901
n: 200.00158315
0.00143423
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.4 ---
3.61379e-08
n: 11.67995e-07
1.49926e-07
n: 24.3862e-07
3.81726e-07
n: 38.97744e-07
7.81844e-07
n: 41.62794e-06
1.42788e-06
n: 52.76791e-06
2.44489e-06
n: 64.53846e-06
4.02996e-06
n: 77.27771e-06
6.48517e-06
n: 81.14912e-05
1.02636e-05
n: 91.79228e-05
1.60336e-05
n: 102.76534e-05
2.47684e-05
n: 114.22349e-05
3.78675e-05
n: 126.38699e-05
5.73203e-05
n: 139.56478e-05
8.59214e-05
n: 140.00014185
0.00012755
n: 150.000208341
0.000187527
n: 160.000303049
0.000273061
n: 170.000436566
0.000393799
n: 180.000622856
0.000562487
n: 190.000880094
0.00079575
n: 200.00123162
0.00111499
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.5 ---
1.80689e-08
n: 19.30319e-08
8.39974e-08
n: 22.65826e-07
2.32862e-07
n: 35.81785e-07
5.07353e-07
n: 41.10486e-06
9.67618e-07
n: 51.93639e-06
1.70625e-06
n: 63.23742e-06
2.86811e-06
n: 75.25756e-06
4.67664e-06
n: 88.37437e-06
7.47011e-06
n: 91.31486e-05
1.17519e-05
n: 102.0401e-05
1.82601e-05
n: 113.1318e-05
2.80638e-05
n: 124.75939e-05
4.26921e-05
n: 137.16209e-05
6.43067e-05
n: 140.000106736
9.59283e-05
n: 150.000157538
0.000141728
n: 160.000230294
0.000207394
n: 170.00033343
0.000300597
n: 180.000478143
0.000431542
n: 190.000679119
0.000613646
n: 200.000955371
0.000864319
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.6 ---
9.03447e-09
n: 15.10332e-08
4.6516e-08
n: 21.5843e-07
1.39689e-07
n: 33.70107e-07
3.23521e-07
n: 47.37486e-07
6.4557e-07
n: 51.33694e-06
1.17591e-06
n: 62.28718e-06
2.02201e-06
n: 73.77237e-06
3.34932e-06
n: 86.07337e-06
5.40972e-06
n: 99.61098e-06
8.58079e-06
n: 101.5006e-05
1.34205e-05
n: 112.3162e-05
2.07421e-05
n: 123.5378e-05
3.17171e-05
n: 135.34994e-05
4.80119e-05
n: 148.01175e-05
7.19701e-05
n: 150.000118828
0.000106849
n: 160.000174561
0.000157122
n: 170.000253995
0.000228859
n: 180.000366069
0.0003302
n: 190.000522594
0.000471923
n: 200.000738982
0.000668121
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.7 ---
4.51723e-09
n: 12.77752e-08
2.55166e-08
n: 29.31024e-08
8.26027e-08
n: 32.31605e-07
2.03062e-07
n: 44.84545e-07
4.24316e-07
n: 59.10741e-07
8.00114e-07
n: 61.59896e-06
1.41106e-06
n: 72.68567e-06
2.38019e-06
n: 84.37952e-06
3.89495e-06
n: 96.99525e-06
6.23787e-06
n: 101.10006e-05
9.82916e-06
n: 111.70813e-05
1.52857e-05
n: 122.62296e-05
2.35014e-05
n: 133.98645e-05
3.57567e-05
n: 145.9991e-05
5.38634e-05
n: 158.94095e-05
8.03561e-05
n: 160.000131985
0.000118739
n: 170.00019299
0.000173799
n: 180.00027953
0.000252
n: 190.000401062
0.000361961
n: 200.000570022
0.000515041
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.8 ---
2.25862e-09
n: 11.50169e-08
1.38876e-08
n: 25.40596e-08
4.82451e-08
n: 31.42832e-07
1.25653e-07
n: 43.13689e-07
2.74985e-07
n: 56.12215e-07
5.37549e-07
n: 61.10559e-06
9.74305e-07
n: 71.89563e-06
1.67725e-06
n: 83.13757e-06
2.7861e-06
n: 95.06641e-06
4.51199e-06
n: 108.03352e-06
7.17057e-06
n: 111.25574e-05
1.12281e-05
n: 121.93935e-05
1.73647e-05
n: 132.9629e-05
2.65607e-05
n: 144.481e-05
4.0212e-05
n: 156.71098e-05
6.02841e-05
n: 169.95475e-05
8.95115e-05
n: 170.000146269
0.000131655
n: 180.000212899
0.000191827
n: 190.000306981
0.000276894
n: 200.000438501
0.000395968
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 0.9 ---
1.12931e-09
n: 18.07311e-09
7.50846e-09
n: 23.10664e-08
2.78768e-08
n: 38.69493e-08
7.67651e-08
n: 42.00319e-07
1.75875e-07
n: 54.06267e-07
3.56712e-07
n: 67.55927e-07
6.65509e-07
n: 71.32578e-06
1.17138e-06
n: 82.23168e-06
1.97874e-06
n: 93.64904e-06
3.24536e-06
n: 105.84128e-06
5.20797e-06
n: 119.19934e-06
8.21804e-06
n: 121.42964e-05
1.27914e-05
n: 132.19627e-05
1.9676e-05
n: 143.33864e-05
2.9944e-05
n: 155.02481e-05
4.51141e-05
n: 167.48978e-05
6.73128e-05
n: 170.000110583
9.9484e-05
n: 180.000161741
0.000145656
n: 190.000234361
0.000211275
n: 200.000336431
0.000303621
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 1 ---
5.64654e-10
n: 14.31888e-09
4.03656e-09
n: 21.76926e-08
1.59567e-08
n: 35.2321e-08
4.63609e-08
n: 41.2632e-07
1.11118e-07
n: 52.66293e-07
2.33915e-07
n: 65.1111e-07
4.49712e-07
n: 79.18444e-07
8.10545e-07
n: 81.57506e-06
1.39464e-06
n: 92.61205e-06
2.32e-06
n: 104.22667e-06
3.76399e-06
n: 116.71301e-06
5.99101e-06
n: 121.05047e-05
9.3912e-06
n: 131.62337e-05
1.45336e-05
n: 142.481e-05
2.22388e-05
n: 153.75291e-05
3.36765e-05
n: 165.62134e-05
5.04946e-05
n: 178.33984e-05
7.49893e-05
n: 180.00012257
0.000110322
n: 190.000178465
0.000160799
n: 200.000257448
0.00023221
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
n: 927.26259e-05
7.26259e-05
n: 934.77186e-05
4.77186e-05
n: 943.10414e-05
3.10414e-05
n: 951.99918e-05
1.99918e-05
n: 961.27473e-05
1.27473e-05
n: 978.04718e-06
8.04718e-06
n: 985.02951e-06
5.02951e-06
n: 993.11218e-06
3.11218e-06
n: 1001.9066e-06
1.9066e-06
n: 1010
--- time: 1.1 ---
2.82327e-10
n: 12.30061e-09
2.15944e-09
n: 29.99662e-09
9.05806e-09
n: 33.11588e-08
2.77095e-08
n: 47.87394e-08
6.94137e-08
n: 51.72516e-07
1.51664e-07
n: 63.41813e-07
3.00688e-07
n: 76.30128e-07
5.55617e-07
n: 81.10259e-06
9.7513e-07
n: 91.85732e-06
1.64757e-06
n: 103.04199e-06
2.70578e-06
n: 114.8775e-06
4.34839e-06
n: 127.69111e-06
6.8698e-06
n: 131.19624e-05
1.07017e-05
n: 141.83862e-05
1.64703e-05
n: 152.79576e-05
2.50734e-05
n: 164.20855e-05
3.7784e-05
n: 176.27419e-05
5.63866e-05
n: 189.26559e-05
8.33546e-05
n: 190.000135561
0.000122077
n: 200.000196504
0.000177143
n: 210.00514264
0.00514264
n: 220.00687277
0.00687277
n: 230.00909356
0.00909356
n: 240.0119122
0.0119122
n: 250.0154493
0.0154493
n: 260.0198374
0.0198374
n: 270.0252182
0.0252182
n: 280.0317397
0.0317397
n: 290.03955
0.03955
n: 300.048792
0.048792
n: 310.0595947
0.0595947
n: 320.0720649
0.0720649
n: 330.0862773
0.0862773
n: 340.102265
0.102265
n: 350.120009
0.120009
n: 360.139431
0.139431
n: 370.160383
0.160383
n: 380.182649
0.182649
n: 390.205936
0.205936
n: 400.229882
0.229882
n: 410.254059
0.254059
n: 420.277985
0.277985
n: 430.301137
0.301137
n: 440.322972
0.322972
n: 450.342944
0.342944
n: 460.360527
0.360527
n: 470.37524
0.37524
n: 480.386668
0.386668
n: 490.394479
0.394479
n: 500.398444
0.398444
n: 510.398444
0.398444
n: 520.394479
0.394479
n: 530.386668
0.386668
n: 540.37524
0.37524
n: 550.360527
0.360527
n: 560.342944
0.342944
n: 570.322972
0.322972
n: 580.301137
0.301137
n: 590.277985
0.277985
n: 600.254059
0.254059
n: 610.229882
0.229882
n: 620.205936
0.205936
n: 630.182649
0.182649
n: 640.160383
0.160383
n: 650.139431
0.139431
n: 660.120009
0.120009
n: 670.102265
0.102265
n: 680.0862773
0.0862773
n: 690.0720649
0.0720649
n: 700.0595947
0.0595947
n: 710.048792
0.048792
n: 720.03955
0.03955
n: 730.0317397
0.0317397
n: 740.0252182
0.0252182
n: 750.0198374
0.0198374
n: 760.0154493
0.0154493
n: 770.0119122
0.0119122
n: 780.00909356
0.00909356
n: 790.00687277
0.00687277
n: 800.00514264
0.00514264
n: 810.00380976
0.00380976
n: 820.00279426
0.00279426
n: 830.00202905
0.00202905
n: 840.00145873
0.00145873
n: 850.00103828
0.00103828
n: 860.000731664
0.000731664
n: 870.000510465
0.000510465
n: 880.000352596
0.000352596
n: 890.000241127
0.000241127
n: 900.000163256
0.000163256
n: 910.000109434
0.000109434
